run_id,mode,order,candidate_order,output_order,truncation_range_split,validation_mode,cutoff_threshold,target_remainder_radius,center_correction_width_factor,selective_high_degree_terms_top_k,selective_retained_terms_count,selective_dropped_terms_count,selective_nonretained_terms_count,selective_dropped_remainder_width_sum,selective_total_dropped_width_sum,segment_index,status,validation_attempts,t_lo,t_hi,h,x_lo,x_hi,y_lo,y_hi,width_x,width_y,width_sum,step_rejections,next_h,message
flowstar_style_o6_candidate8_output6_keep4,flowstar_style,6,8,6,,target_remainder,,0.0001,,4,8,57,49,0.00022565469119088886,0.00060436305979637229,28,validated,1,1.564620780944824,1.6153029441833495,0.050682163238525396,0.98506522943996766,2.0869045526377707,-1.2175520694084667,-0.26219565881600526,1.1018393231978032,0.95535641059246146,2.0571957337902647,0,0.076023244857788094,
flowstar_style_o6_candidate8_output6_keep4,flowstar_style,6,8,6,,target_remainder,,0.0001,,4,8,57,49,9.3843040529859907e-05,0.00030381607739008674,29,validated,1,1.6153029441833495,1.6533145666122435,0.038011622428894047,0.93767403315027076,2.0774217345874666,-1.2757233389039238,-0.23755189013862832,1.1397477014371957,1.0381714487652953,2.177919150202491,1,0.057017433643341067,
flowstar_style_o6_candidate8_output6_keep4,flowstar_style,6,8,6,,target_remainder,,0.0001,,4,8,57,49,3.2321080780317661e-05,0.00015459723723871416,30,validated,1,1.6533145666122435,1.681823283433914,0.028508716821670534,0.90062232857260971,2.070978532786071,-1.3234004912243467,-0.21502753487870063,1.1703562042134612,1.1083729563456459,2.2787291605591071,1,0.042763075232505804,
flowstar_style_o6_candidate8_output6_keep4,flowstar_style,6,8,6,,target_remainder,,0.0001,,4,8,57,49,0.00016055105937784706,0.00057822064840065094,31,validated,1,1.681823283433914,1.7245863586664198,0.042763075232505804,0.84238619975267282,2.0626109470845857,-1.4001069108871274,-0.17733491435590659,1.2202247473319128,1.2227719965312207,2.4429967438631337,0,0.064144612848758706,
flowstar_style_o6_candidate8_output6_keep4,flowstar_style,6,8,6,,target_remainder,,0.0001,,4,8,57,49,6.5622802192311401e-05,0.00030433987157172803,32,validated,1,1.7245863586664198,1.7566586650907992,0.032072306424379353,0.79645000336699401,2.0574938677167212,-1.4642954693963475,-0.14245186183011607,1.2610438643497273,1.3218436075662314,2.5828874719159587,1,0.048108459636569026,
flowstar_style_o6_candidate8_output6_keep4,flowstar_style,6,8,6,,target_remainder,,0.0001,,4,8,57,49,2.6722289905511302e-05,0.00016141266628945231,33,validated,1,1.7566586650907992,1.7807128949090836,0.024054229818284513,0.76059447807371405,2.0544402353386806,-1.5167890258951722,-0.11192829602812134,1.2938457572649664,1.4048607298670508,2.698706487132017,1,0.036081344727426773,
flowstar_style_o6_candidate8_output6_keep4,flowstar_style,6,8,6,,target_remainder,,0.0001,,4,8,57,49,0.00012895134606605958,0.00057261500534184009,34,validated,1,1.7807128949090836,1.8167942396365104,0.036081344727426773,0.70434225448928367,2.0513254451788088,-1.601269903104626,-0.061552545701345329,1.3469831906895251,1.5397173574032808,2.8867005480928061,0,0.054122017091140159,
flowstar_style_o6_candidate8_output6_keep4,flowstar_style,6,8,6,,target_remainder,,0.0001,,4,8,57,49,5.4161461981851861e-05,0.00031368541097359615,35,validated,1,1.8167942396365104,1.8438552481820805,0.02706100854557008,0.66005706633234462,2.0502747809577722,-1.6716700515798026,-0.016659379476963242,1.3902177146254275,1.6550106721028395,3.045228386728267,1,0.040591512818355116,
flowstar_style_o6_candidate8_output6_keep4,flowstar_style,6,8,6,,target_remainder,,0.0001,,4,8,57,49,2.2717937255784332e-05,0.00017231424167137881,36,validated,1,1.8438552481820805,1.8641510045912579,0.020295756409177558,0.6255463530391131,2.0503296467102321,-1.7290261444985058,0.02166519658649297,1.4247832936711191,1.7506913410849987,3.1754746347561178,1,0.030443634613766337,
flowstar_style_o6_candidate8_output6_keep4,flowstar_style,6,8,6,,target_remainder,,0.0001,,4,8,57,49,0.00010594867059366572,0.00058080937599632517,37,validated,1,1.8641510045912579,1.8945946392050244,0.030443634613766337,0.57150697641309733,2.0519533528957696,-1.821206422960804,0.08437499500984319,1.4804463764826723,1.9055814179706472,3.3860277944533195,0,0.045665451920649504,
flowstar_style_o6_candidate8_output6_keep4,flowstar_style,6,8,6,,target_remainder,,0.0001,,4,8,57,49,4.5859560559585087e-05,0.00032877343314794745,38,validated,1,1.8945946392050244,1.9174273651653491,0.022832725960324752,0.5290519693651915,2.0545073263101572,-1.8976093204232742,0.13890501819348805,1.5254553569449656,2.0365143386167621,3.5619696955617277,1,0.03424908894048713,
flowstar_style_o6_candidate8_output6_keep4,flowstar_style,6,8,6,,target_remainder,,0.0001,,4,8,57,49,1.9776767581794314e-05,0.00018571264258527629,39,validated,1,1.9174273651653491,1.9345519096355925,0.017124544470243565,0.49602540716714921,2.0572805299972297,-1.9595728917019422,0.18466087233208817,1.5612551228300804,2.1442337640340305,3.7054888868641109,1,0.025686816705365347,
flowstar_style_o6_candidate8_output6_keep4,flowstar_style,6,8,6,,target_remainder,,0.0001,,4,8,57,49,8.9073008854008963e-05,0.00059661062520086473,40,validated,1,1.9345519096355925,1.960238726340958,0.025686816705365347,0.44441700959515423,2.0629844220680691,-2.0589222258248436,0.25900814375700276,1.6185674124729148,2.3179303695818465,3.9364977820547615,0,0.038530225058048019,
flowstar_style_o6_candidate8_output6_keep4,flowstar_style,6,8,6,,target_remainder,,0.0001,,4,8,57,49,3.9619972778286324e-05,0.00034629988257251886,41,validated,1,1.960238726340958,1.9795038388699819,0.01926511252902401,0.40396414549115628,2.0685886349541831,-2.1407731745288809,0.32247790848400076,1.6646244894630269,2.4632510830128815,4.127875572475908,1,0.028897668793536016,
flowstar_style_o6_candidate8_output6_keep4,flowstar_style,6,8,6,,target_remainder,,0.0001,,4,8,57,49,1.7495477086584574e-05,0.00019970110027913134,42,validated,1,1.9795038388699819,1.9939526732667499,0.014448834396768008,0.37255528496318036,2.0736294628389431,-2.2068272495771644,0.37502247820998019,1.7010741778757628,2.5818497277871444,4.2829239056629067,1,0.021673251595152012,
flowstar_style_o6_candidate8_output6_keep4,flowstar_style,6,8,6,,target_remainder,,0.0001,,4,8,57,49,7.6156621714803697e-05,0.00061392666110491494,43,validated,1,1.9939526732667499,2.0156259248619017,0.021673251595152012,0.32358528063216696,2.0826797092555616,-2.3124143819852825,0.45985727218428357,1.7590944286233947,2.772271654169566,4.5313660827929603,0,0.032509877392728016,
flowstar_style_o6_candidate8_output6_keep4,flowstar_style,6,8,6,,target_remainder,,0.0001,,4,8,57,49,3.4636900240870082e-05,0.00036273663905646758,44,validated,1,2.0156259248619017,2.0318808635582659,0.016254938696364008,0.28529580930295551,2.0907362314637306,-2.3988547102949225,0.53120311244061036,1.8054404221607752,2.9300578227355327,4.7354982448963074,1,0.024382408044546014,
flowstar_style_o6_candidate8_output6_keep4,flowstar_style,6,8,6,,target_remainder,,0.0001,,4,8,57,49,0.00015472282601447371,0.0011499885713984247,45,validated,1,2.0318808635582659,2.0562632716028117,0.024382408044546014,0.22510617407106959,2.1051149261494162,-2.538990967372968,0.64809785996944047,1.8800087520783466,3.1870888273424085,5.0670975794207553,0,0.036573612066819021,
flowstar_style_o6_candidate8_output6_keep4,flowstar_style,6,8,6,,target_remainder,,0.0001,,4,8,57,49,7.328676098684708e-05,0.00070230077354080627,46,validated,1,2.0562632716028117,2.0745500776362213,0.01828680603340951,0.17761169215448822,2.1178839710751078,-2.6558505243802824,0.74834226241879287,1.9402722789206197,3.4041927867990753,5.344465065719695,1,0.027430209050114264,
flowstar_style_o6_candidate8_output6_keep4,flowstar_style,6,8,6,,target_remainder,,0.0001,,4,8,57,49,3.4134616727604717e-05,0.00042219650857461868,47,validated,1,2.0745500776362213,2.0882651821612783,0.013715104525057132,0.14053494854171616,2.1287198138818835,-2.7510856200036695,0.83169325639555314,1.9881848653401673,3.5827788763992228,5.5709637417393898,1,0.0205726567875857,
flowstar_style_o6_candidate8_output6_keep4,flowstar_style,6,8,6,,target_remainder,,0.0001,,4,8,57,49,0.00014755718013445622,0.0012851246171425908,48,validated,1,2.0882651821612783,2.108837838948864,0.0205726567875857,0.082363104334188864,2.1472253255843943,-2.9050821574436214,0.96748628065436459,2.0648622212502055,3.8725684380979861,5.9374306593481911,0,0.03085898518137855,
flowstar_style_o6_candidate8_output6_keep4,flowstar_style,6,8,6,,target_remainder,,0.0001,,4,8,57,49,7.1631247053722768e-05,0.00079605251335887201,49,validated,1,2.108837838948864,2.1242673315395533,0.015429492590689275,0.03655856269360204,2.1630394493629499,-3.0327551907479293,1.0824488045034917,2.1264808866693476,4.115203995251421,6.2416848819207686,1,0.02314423888603391,
flowstar_style_o6_candidate8_output6_keep4,flowstar_style,6,8,6,,target_remainder,,0.0001,,4,8,57,49,3.3401038455657862e-05,0.00048365349322647107,50,validated,1,2.1242673315395533,2.1358394509825702,0.011572119443016955,0.00086577001814067969,2.176113355422288,-3.1363085850603283,1.1771090430983928,2.1752475854041475,4.3134176281587209,6.488665213562868,1,0.017358179164525433,
flowstar_style_o6_candidate8_output6_keep4,flowstar_style,6,8,6,,target_remainder,,0.0001,,4,8,57,49,0.0001364193987778185,0.0014199647972847321,51,validated,1,2.1358394509825702,2.1531976301470959,0.017358179164525433,-0.055014236186775235,2.1978736651071777,-3.3032389106333175,1.3304844731146346,2.2528879012939531,4.6337233837479523,6.886611285041905,0,0.026037268746788148,
flowstar_style_o6_candidate8_output6_keep4,flowstar_style,6,8,6,,target_remainder,,0.0001,,4,8,57,49,6.3502637062824209e-05,0.0008862883083134614,52,validated,1,2.1531976301470959,2.1662162645204899,0.013018634373394074,-0.098908956141751617,2.2160290327412744,-3.4407978069328395,1.4588767670514189,2.3149379888830262,4.8996745739842584,7.2146125628672841,1,0.019527951560091111,
flowstar_style_o6_candidate8_output6_keep4,flowstar_style,6,8,6,,target_remainder,,0.0001,,4,8,57,49,2.8938354709145394e-05,0.000541328078988029,53,validated,1,2.1662162645204899,2.1759802403005355,0.0097639757800455553,-0.1330450420119175,2.2307846842340679,-3.5518197693901459,1.5636834404245117,2.3638297262459855,5.1155032098146576,7.4793329360606435,1,0.014645963670068332,
flowstar_style_o6_candidate8_output6_keep4,flowstar_style,6,8,6,,target_remainder,,0.0001,,4,8,57,49,0.00011585146519633,0.0015393956846116881,54,validated,1,2.1759802403005355,2.1906262039706039,0.014645963670068332,-0.18636188965160094,2.2549189496096069,-3.7301554837149347,1.7325890639554817,2.441280839261208,5.4627445476704164,7.9040253869316244,0,0.021968945505102498,
flowstar_style_o6_candidate8_output6_keep4,flowstar_style,6,8,6,,target_remainder,,0.0001,,4,8,57,49,5.3854743432725879e-05,0.0009631984794131914,55,validated,1,2.1906262039706039,2.2016106767231554,0.010984472752551249,-0.22813367538861742,2.2747173510378436,-3.8761942507763689,1.872552700857143,2.5028510264264612,5.7487469516335121,8.2515979780599729,1,0.016476709128826872,
flowstar_style_o6_candidate8_output6_keep4,flowstar_style,6,8,6,,target_remainder,,0.0001,,4,8,57,49,2.4504584428782063e-05,0.00058905709191409497,56,validated,1,2.2016106767231554,2.2098490312875687,0.0082383545644134359,-0.26054851598257139,2.2906103827517326,-3.9934633052543913,1.9859097364889822,2.5511588987343039,5.9793730417433739,8.5305319404776778,1,0.012357531846620154,
flowstar_style_o6_candidate8_output6_keep4,flowstar_style,6,8,6,,target_remainder,,0.0001,,4,8,57,49,9.6348362187371626e-05,0.0016286236049793726,57,validated,1,2.2098490312875687,2.222206563134189,0.012357531846620154,-0.31104911708134025,2.3162695760907135,-4.1810924721739076,2.1676285565346323,2.6273186931720538,6.3487210287085398,8.9760397218805927,0,0.018536297769930231,
flowstar_style_o6_candidate8_output6_keep4,flowstar_style,6,8,6,,target_remainder,,0.0001,,4,8,57,49,4.4630463563400358e-05,0.0010176510473905824,58,validated,1,2.222206563134189,2.2314747120191543,0.0092681488849651154,-0.35050393190986051,2.3370488198592754,-4.3337587900154189,2.3168113933241457,2.687552751769136,6.6505701833395641,9.3381229351087001,1,0.013902223327447673,
flowstar_style_o6_candidate8_output6_keep4,flowstar_style,6,8,6,,target_remainder,,0.0001,,4,8,57,49,2.0244183805433701e-05,0.00062136241914123136,59,validated,1,2.2314747120191543,2.2384258236828782,0.0069511116637238366,-0.38105077279009986,2.3535694112991599,-4.4557182200131917,2.4367611270884342,2.7346201840892599,6.8924793471016255,9.6270995311908862,1,0.010426667495585755,
flowstar_style_o6_candidate8_output6_keep4,flowstar_style,6,8,6,,target_remainder,,0.0001,,4,8,57,49,7.8309260379133604e-05,0.0016757089495915024,60,validated,1,2.2384258236828782,2.248852491178464,0.010426667495585755,-0.42851506484583668,2.3799695837612047,-4.6500228488487165,2.6280427009883107,2.8084846486070414,7.2780655498370272,10.086550198444069,0,0.015640001243378634,
flowstar_style_o6_candidate8_output6_keep4,flowstar_style,6,8,6,,target_remainder,,0.0001,,4,8,57,49,3.6091872737197903e-05,0.0010428434089518645,61,validated,1,2.248852491178464,2.2566724918001535,0.0078200006216893169,-0.46548931461359339,2.4011277153751496,-4.8070982139304395,2.7837203863056965,2.8666170299887428,7.590818600236136,10.457435630224879,1,0.011730000932533974,
flowstar_style_o6_candidate8_output6_keep4,flowstar_style,6,8,6,,target_remainder,,0.0001,,4,8,57,49,1.6302338753430842e-05,0.00063446456671713226,62,validated,1,2.2566724918001535,2.2625374922664205,0.0058650004662669872,-0.4940477808592435,2.4178181577139854,-4.9319301679967067,2.9080487236277133,2.9118659385732291,7.83997889162442,10.751844830197649,1,0.0087975006994004817,
flowstar_style_o6_candidate8_output6_keep4,flowstar_style,6,8,6,,target_remainder,,0.0001,,4,8,57,49,6.2133710917761965e-05,0.0016737051982775783,63,validated,1,2.2625374922664205,2.2713349929658211,0.0087975006994004817,-0.53830156724282319,2.444265494013425,-5.1299224644252304,3.1052907855558121,2.982567061256248,8.235213249981042,11.21778031123729,0,0.013196251049100723,
flowstar_style_o6_candidate8_output6_keep4,flowstar_style,6,8,6,,target_remainder,,0.0001,,4,8,57,49,2.8464662428070338e-05,0.0010355240895035939,64,validated,1,2.2713349929658211,2.2779331184903713,0.0065981255245503613,-0.57267154532012154,2.4652782938142455,-5.2889461143405887,3.2645235125652676,3.0379498391343671,8.5534696269058568,11.591419466040223,1,0.009897188286825542,
flowstar_style_o6_candidate8_output6_keep4,flowstar_style,6,8,6,,target_remainder,,0.0001,,4,8,57,49,1.2794486952144236e-05,0.00062694690675940809,65,validated,1,2.2779331184903713,2.2828817126337841,0.004948594143412771,-0.59915450456348018,2.4817451898675982,-5.4146774873367045,3.3908893219100138,3.0808996944310785,8.8055668092467183,11.886466503677797,1,0.007422891215119156,
flowstar_style_o6_candidate8_output6_keep4,flowstar_style,6,8,6,,target_remainder,,0.0001,,4,8,57,49,4.8110484467733581e-05,0.001621771679259921,66,validated,1,2.2828817126337841,2.2903046038489032,0.007422891215119156,-0.64007917535054371,2.5076524812455316,-5.6131813282881549,3.5903522168743827,3.1477316565960756,9.2035335451625375,12.351265201758613,0,0.011134336822678734,
flowstar_style_o6_candidate8_output6_keep4,flowstar_style,6,8,6,,target_remainder,,0.0001,,4,8,57,49,2.1895693278516524e-05,0.00099644288676328774,67,validated,1,2.2903046038489032,2.2958717722602424,0.005567168411339367,-0.67176771027558413,2.52808409977066,-5.7716037784928851,3.7501606359051007,3.1998518100462441,9.5217644143979854,12.721616224444229,1,0.008350752617009051,
flowstar_style_o6_candidate8_output6_keep4,flowstar_style,6,8,6,,target_remainder,,0.0001,,4,8,57,49,9.7902347625362095e-06,0.00059989509442181393,68,validated,1,2.2958717722602424,2.3000471485687468,0.0041753763085045255,-0.69612576320218011,2.5440051866849958,-5.8962308339932203,3.8762354988324459,3.2401309498871758,9.7724663328256653,13.012597282712841,1,0.0062630644627567882,
flowstar_style_o6_candidate8_output6_keep4,flowstar_style,6,8,6,,target_remainder,,0.0001,,4,8,57,49,3.6363820996692624e-05,0.0015249730859272781,69,validated,1,2.3000471485687468,2.3063102130315034,0.0062630644627567882,-0.73366399590664855,2.5688998923903288,-6.0920847533721041,4.0742653146546468,3.3025638882969774,10.166350068026752,13.468913956323728,0,0.0093945966941351815,
flowstar_style_o6_candidate8_output6_keep4,flowstar_style,6,8,6,,target_remainder,,0.0001,,4,8,57,49,1.6437165567369929e-05,0.00092994461614501537,70,validated,1,2.3063102130315034,2.3110075113785711,0.0046972983470675907,-0.76264370586315133,2.5884069243731478,-6.2474301552855493,4.2318052684299365,3.351050630236299,10.479235423715487,13.830286053951786,1,0.0070459475206013861,
flowstar_style_o6_candidate8_output6_keep4,flowstar_style,6,8,6,,target_remainder,,0.0001,,4,8,57,49,6.1964920052578874e-05,0.0024055315121902288,71,validated,1,2.3110075113785711,2.3180534588991724,0.0070459475206013861,-0.80752374935849203,2.6190981939165425,-6.4936442615691314,4.4813125888348697,3.4266219432750344,10.974956850404002,14.401578793679036,0,0.01056892128090208,
flowstar_style_o6_candidate8_output6_keep4,flowstar_style,6,8,6,,target_remainder,,0.0001,,4,8,57,49,2.8391782833313757e-05,0.0014904880154804378,72,validated,1,2.3180534588991724,2.3233379195396235,0.0052844606404510398,-0.84235756058823974,2.6433072650047702,-6.6909182782394581,4.6818407039133225,3.4856648255930098,11.372758982152781,14.85842380774579,1,0.0079266909606765593,
flowstar_style_o6_candidate8_output6_keep4,flowstar_style,6,8,6,,target_remainder,,0.0001,,4,8,57,49,1.2761036345658856e-05,0.00090317706830486178,73,validated,1,2.3233379195396235,2.3273012650199618,0.0039633454803382796,-0.86918331332784537,2.662176481399456,-6.8465891318123964,4.840433684142722,3.5313597947273014,11.687022815955117,15.218382610682418,1,0.0059450182205074194,
flowstar_style_o6_candidate8_output6_keep4,flowstar_style,6,8,6,,target_remainder,,0.0001,,4,8,57,49,4.753302404881566e-05,0.0022973429508153886,74,validated,1,2.3273012650199618,2.3332462832404692,0.0059450182205074194,-0.91061128296632909,2.6916919973882241,-7.0921413427618081,5.0903605834088159,3.6023032803545529,12.182501926170623,15.784805206525176,0,0.0089175273307611283,
